Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
MACPHERSON GARDEN ESTATE,"2,450,000","1,312.13","1,867",Aug-21,JALAN KEMAJUAN,Resale,Land,121.9,"20,098",-,Terrace House,1,Freehold,13,Rest of Central Region,-
FRANKEL ESTATE,"12,300,000","11,185.95","1,100",Aug-21,SIGLAP BANK,Resale,Land,"1,039.2","11,836",-,Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,800,000","1,547.86","2,455",Aug-21,CAMBRIDGE ROAD,Resale,Land,143.8,"26,426",-,Terrace House,1,Freehold,08,Rest of Central Region,-
OPERA ESTATE,"2,800,000","1,582.31","1,770",Aug-21,SWAN LAKE AVENUE,Resale,Land,147,"19,048",-,Terrace House,1,Freehold,15,Outside Central Region,-
PARK VILLAS,"1,975,000","1,730.85","1,141",Aug-21,PARK VILLAS RISE,Resale,Land,160.8,"12,282",-,Terrace House,1,99 yrs lease commencing from 1994,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,950,000","3,361.6","1,770",Aug-21,PULASAN ROAD,Resale,Land,312.3,"19,052",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,600,000","3,722.19","1,773",Aug-21,SENNETT ROAD,Resale,Land,345.8,"19,086",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,280,000","1,934.29","1,696",Aug-21,MENG SUAN ROAD,Resale,Land,179.7,"18,253",-,Terrace House,1,999 yrs lease commencing from 1884,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,138,000","2,182.94",979,Aug-21,ANDREWS TERRACE,Resale,Land,202.8,"10,542",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
MACPHERSON GARDEN ESTATE,"1,680,000",885.88,"1,896",Aug-21,JALAN MESRA,Resale,Land,82.3,"20,413",-,Terrace House,1,Freehold,13,Rest of Central Region,-
EAST COAST PARK,"3,030,000","1,681.34","1,802",Aug-21,SECOND STREET,Resale,Land,156.2,"19,398",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"1,850,000",976.29,"1,895",Aug-21,JALAN KUAK,Resale,Land,90.7,"20,397",-,Terrace House,1,Freehold,20,Rest of Central Region,-
FERNWOOD TERRACES,"3,450,000","1,956.9","1,763",Aug-21,EAST COAST AVENUE,Resale,Land,181.8,"18,977",-,Terrace House,1,Freehold,15,Outside Central Region,-
TAI HWAN GARDEN,"4,200,000","2,750.2","1,527",Jul-21,TAI HWAN PLACE,Resale,Land,255.5,"16,438",-,Terrace House,1,Freehold,19,Outside Central Region,-
WOOLLERTON PARK,"18,000,000","9,462.63","1,902",Jul-21,WOOLLERTON PARK,Resale,Land,879.1,"20,475",-,Detached House,1,Freehold,10,Core Central Region,-
SERANGOON PARK,"5,250,000","3,515.52","1,493",Jul-21,JALAN GIRANG,Resale,Land,326.6,"16,075",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"3,168,000","2,862.15","1,107",Jul-21,OLD UPPER THOMSON ROAD,Resale,Land,265.9,"11,914",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,700,000","3,089.27","1,521",Jul-21,MARTIA ROAD,Resale,Land,287,"16,376",-,Terrace House,1,Freehold,15,Outside Central Region,-
YUNNAN GARDENS,"6,000,000","6,604.79",908,Jul-21,YUNNAN WALK 1,Resale,Land,613.6,"9,778",-,Detached House,1,Freehold,22,Outside Central Region,-
CANARY PARK,"3,650,000","2,940.72","1,241",Jul-21,JALAN SIMPANG BEDOK,Resale,Land,273.2,"13,360",-,Terrace House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,250,000","1,650.12","1,364",Jul-21,INGGU ROAD,Resale,Land,153.3,"14,677",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,300,000","2,062.38","1,600",Jul-21,CARPMAEL ROAD,Resale,Land,191.6,"17,223",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,900,000","1,566.16","2,490",Jul-21,PEGU ROAD,Resale,Land,145.5,"26,804",-,Terrace House,1,Freehold,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"15,000,000","8,125.74","1,846",Jul-21,COVE DRIVE,Resale,Land,754.9,"19,870",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
SERANGOON GARDEN ESTATE,"5,280,000","2,654.4","1,989",Jul-21,BERWICK DRIVE,Resale,Land,246.6,"21,411",-,Semi-Detached House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"3,500,000","2,799.72","1,250",Jul-21,BORTHWICK DRIVE,Resale,Land,260.1,"13,456",-,Semi-Detached House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"10,500,000","8,093.45","1,297",Jul-21,MOUNTBATTEN ROAD,Resale,Land,751.9,"13,965",-,Detached House,1,Freehold,15,Rest of Central Region,-
KINGSVILLE,"3,628,000","2,562.91","1,416",Jul-21,KING'S DRIVE,Resale,Land,238.1,"15,237",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
GRACE PARK,"4,200,000","3,457.4","1,215",Jul-21,GRACE PARK,Resale,Land,321.2,"13,076",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,600,000","3,900.87","1,179",Jul-21,MUGLISTON ROAD,Resale,Land,362.4,"12,693",-,Terrace House,1,Freehold,15,Rest of Central Region,-
INGGU 6,"2,800,000","2,364.85","1,184",Jul-21,INGGU ROAD,Resale,Land,219.7,"12,745",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
SELETAR HILLS ESTATE,"4,123,000","3,100.03","1,330",Jul-21,JALAN SINDOR,Resale,Land,288,"14,316",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,880,000","1,684.57","2,303",Jul-21,LORONG J TELOK KURAU,Resale,Land,156.5,"24,792",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,100,000","2,834.16","1,799",Jul-21,KISMIS PLACE,Resale,Land,263.3,"19,370",-,Terrace House,1,Freehold,21,Rest of Central Region,-
PAVILION PARK,"3,500,000","1,809.43","1,934",Jul-21,PAVILION CIRCLE,Resale,Land,168.1,"20,821",-,Terrace House,1,Freehold,23,Outside Central Region,-
HARVEY VIEW,"2,728,900","1,685.64","1,619",Jul-21,HARVEY CRESCENT,Resale,Land,156.6,"17,426",-,Terrace House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,430,000","2,790.03","1,588",Jul-21,TEMBELING ROAD,Resale,Land,259.2,"17,091",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"16,300,000","8,672.55","1,879",Jul-21,WALTON ROAD,Resale,Land,805.7,"20,231",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,600,000","4,787.83","1,587",Jul-21,LORONG MYDIN,Resale,Land,444.8,"17,086",-,Detached House,1,Freehold,14,Outside Central Region,-
CLEMENTI GREEN,"5,500,000","4,761.99","1,155",Jul-21,CLEMENTI CRESCENT,Resale,Land,442.4,"12,432",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
SARINA TERRACE,"3,950,000","1,784.67","2,213",Jul-21,LORONG SARINA,Resale,Land,165.8,"23,824",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,480,000","2,175.4","2,519",Jul-21,BO SENG AVENUE,Resale,Land,202.1,"27,115",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,600,000","3,822.3","1,203",Jul-21,LORONG MYDIN,Resale,Land,355.1,"12,954",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","4,410.01","1,315",Jul-21,HAIG LANE,Resale,Land,409.7,"14,157",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"1,800,000","1,721.16","1,046",Jul-21,KEW LANE,Resale,Land,159.9,"11,257",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
WESTWOOD PARK,"1,650,000","1,736.23",950,Jul-21,WESTWOOD AVENUE,Resale,Land,161.3,"10,229",-,Terrace House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
ST NICHOLAS VIEW,"1,838,000","1,811.58","1,015",Jul-21,ST. NICHOLAS VIEW,Resale,Land,168.3,"10,921",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,360,000","2,401.45",983,Jul-21,KEW WALK,Resale,Land,223.1,"10,578",-,Semi-Detached House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,200,000","3,124.79","1,344",Jul-21,MOONBEAM WALK,Resale,Land,290.3,"14,468",-,Semi-Detached House,1,99 yrs lease commencing from 2008,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,850,000","4,145.22","1,170",Jul-21,GREENBANK PARK,Resale,Land,385.1,"12,594",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
BRADDELL HEIGHTS ESTATE,"7,600,000","5,562.84","1,366",Jul-21,DUNSFOLD DRIVE,Resale,Land,516.8,"14,706",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,650,000","2,454.19","1,487",Jul-21,LORONG MARZUKI,Resale,Land,228,"16,009",-,Terrace House,1,Freehold,14,Outside Central Region,-
CLOVER PARK,"3,100,000","1,801.89","1,720",Jul-21,CLOVER RISE,Resale,Land,167.4,"18,519",-,Terrace House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,250,000","2,547.84","1,668",Jul-21,ANGSANA AVENUE,Resale,Land,236.7,"17,955",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"2,900,000","1,515.57","1,913",Jul-21,CASUARINA ROAD,Resale,Land,140.8,"20,597",-,Terrace House,1,Freehold,20,Outside Central Region,-
FRANKEL ESTATE,"6,880,000","4,547.79","1,513",Jul-21,COLDSTREAM AVENUE,Resale,Land,422.5,"16,284",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,150,000","1,545.71","2,685",Jul-21,JOO CHIAT PLACE,Resale,Land,143.6,"28,900",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,780,000","4,389.56","1,089",Jul-21,JALAN ARIF,Resale,Land,407.8,"11,721",-,Semi-Detached House,1,999 yrs lease commencing from 1875,19,Outside Central Region,-
EDEN PARK,"12,518,000","5,224.85","2,396",Jul-21,REDWOOD AVENUE,Resale,Land,485.4,"25,789",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"2,800,000","1,642.59","1,705",Jul-21,NALLUR ROAD,Resale,Land,152.6,"18,349",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,460,000","4,637.13","1,609",Jul-21,LORONG MYDIN,Resale,Land,430.8,"17,317",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,250,000","2,173.25","2,416",Jul-21,JALAN AMPANG,Resale,Land,201.9,"26,003",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KIMNAN PARK,"2,250,000","1,739.46","1,294",Jul-21,LORONG KEMBANGAN,Resale,Land,161.6,"13,923",-,Terrace House,1,Freehold,14,Outside Central Region,-
SILAHIS VILLE,"2,650,000","1,565.09","1,693",Jul-21,LORONG MELAYU,Resale,Land,145.4,"18,226",-,Terrace House,1,Freehold,14,Outside Central Region,-
CHARLTON PARK,"5,380,000","6,244.2",862,Jul-21,SURIN AVENUE,Resale,Land,580.1,"9,274",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,350,000","1,595.22","1,473",Jul-21,PAYA LEBAR CRESCENT,Resale,Land,148.2,"15,857",-,Terrace House,1,Freehold,19,Outside Central Region,-
HENRY PARK,"8,238,000","5,459.5","1,509",Jul-21,MOUNT SINAI ROAD,Resale,Land,507.2,"16,242",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
LUXUS HILLS,"3,950,000","2,158.18","1,830",Jul-21,SELETAR GREEN WALK,Resale,Land,200.5,"19,701",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
CHENG SOON GARDEN,"4,630,000","3,993.44","1,159",Jul-21,CHENG SOON CRESCENT,Resale,Land,371,"12,480",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
KEW VALE,"2,820,000","2,830.93",996,Jul-21,LIMAU GARDEN,Resale,Land,263,"10,722",-,Semi-Detached House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
OPERA ESTATE,"3,788,000","1,599.53","2,368",Jul-21,ERNANI STREET,Resale,Land,148.6,"25,491",-,Terrace House,1,Freehold,15,Outside Central Region,-
PASIR RIS BEACH PARK,"7,300,000","9,501.38",768,Jul-21,PASIR RIS WAY,Resale,Land,882.7,"8,270",-,Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
LILAC PARK,"4,438,800","3,139.86","1,414",Jul-21,LILAC DRIVE,Resale,Land,291.7,"15,217",-,Terrace House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,038,000","1,661.96","1,828",Jul-21,JOO CHIAT AVENUE,Resale,Land,154.4,"19,676",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,380,000","4,999.88","1,276",Jul-21,JALAN SELAMAT,Resale,Land,464.5,"13,735",-,Detached House,1,Freehold,14,Outside Central Region,-
TOH ESTATE,"3,800,000","5,264.67",722,Jul-21,TOH CRESCENT,Resale,Land,489.1,"7,769",-,Detached House,1,Freehold,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,310,000","1,264.77","1,826",Jul-21,HOW SUN ROAD,Resale,Land,117.5,"19,660",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,680,000","3,718.96","1,527",Jul-21,CEYLON ROAD,Resale,Land,345.5,"16,440",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,650,000","3,305.62","1,407",Jul-21,JALAN TANAH PUTEH,Resale,Land,307.1,"15,142",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,820,000","2,806.17","1,718",Jul-21,BURGHLEY DRIVE,Resale,Land,260.7,"18,489",-,Semi-Detached House,1,999 yrs lease commencing from 1956,19,Outside Central Region,-
PAVILION PARK,"3,430,000","2,152.8","1,593",Jul-21,PAVILION GROVE,Resale,Land,200,"17,150",-,Semi-Detached House,1,Freehold,23,Outside Central Region,-
BEECHWOOD TERRACE,"2,300,000","2,131.27","1,079",Jul-21,BEECHWOOD GROVE,Resale,Land,198,"11,616",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
THE CLEMENTVALE,"2,000,000","2,010.72",995,Jul-21,MAS KUNING TERRACE,Resale,Land,186.8,"10,707",-,Terrace House,1,99 yrs lease commencing from 1997,05,Outside Central Region,-
FRANKEL ESTATE,"3,005,000","1,703.94","1,764",Jul-21,BURNFOOT TERRACE,Resale,Land,158.3,"18,983",-,Terrace House,1,Freehold,15,Outside Central Region,-
RAFFLES PARK,"19,380,000","9,874.89","1,963",Jul-21,CASSIA DRIVE,Resale,Land,917.4,"21,125",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","2,956.87","1,962",Jul-21,UPPER EAST COAST ROAD,Resale,Land,274.7,"21,114",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
PHOENIX HEIGHTS,"2,320,000","1,800.82","1,288",Jul-21,PHOENIX GARDEN,Resale,Land,167.3,"13,867",-,Terrace House,1,Freehold,23,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,988,888","4,730.78","1,477",Jul-21,LYNWOOD GROVE,Resale,Land,439.5,"15,902",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"23,700,000","18,441.96","1,285",Jul-21,CHESTNUT DRIVE,Resale,Land,"1,713.3","13,833",-,Detached House,1,999 yrs lease commencing from 1882,23,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"30,000,000","14,667.03","2,045",Jul-21,SECOND AVENUE,Resale,Land,"1,362.6","22,017",-,Detached House,1,Freehold,10,Core Central Region,-
MACPHERSON GARDEN ESTATE,"2,160,000","1,031.19","2,095",Jul-21,JALAN KEMAJUAN,Resale,Land,95.8,"22,547",-,Terrace House,1,Freehold,13,Rest of Central Region,-
CASA SERENO,"3,300,000","3,125.87","1,056",Jul-21,LENGKONG TUJOH,Resale,Land,290.4,"11,364",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,350,000","2,401.45",979,Jul-21,KEW HEIGHTS,Resale,Land,223.1,"10,533",-,Semi-Detached House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
HEETON CLASSIC,"3,700,000","3,374.51","1,096",Jul-21,THONG SOON GREEN,Resale,Land,313.5,"11,802",-,Terrace House,1,Freehold,26,Outside Central Region,-
SELETAR HILLS ESTATE,"4,468,000","4,051.57","1,103",Jul-21,SELETAR HILLS DRIVE,Resale,Land,376.4,"11,870",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,450,000","4,026.81",857,Jul-21,JALAN KEMUNING,Resale,Land,374.1,"9,222",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
OPERA ESTATE,"3,760,000","2,931.04","1,283",Jul-21,TAMAN SIGLAP,Resale,Land,272.3,"13,808",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
BRADDELL HEIGHTS ESTATE,"7,700,000","4,632.83","1,662",Jul-21,MUSWELL HILL,Resale,Land,430.4,"17,890",-,Detached House,1,Freehold,13,Outside Central Region,-
HAUS@SERANGOON GARDEN,"2,930,000","2,179.71","1,344",Jul-21,SERANGOON GARDEN TERRACE,Resale,Land,202.5,"14,469",-,Terrace House,1,99 yrs lease commencing from 2011,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,860,000","2,105.44","1,833",Jul-21,HIGHLAND CLOSE,Resale,Land,195.6,"19,734",-,Terrace House,1,Freehold,19,Outside Central Region,-
WESTVILLE,"1,620,000","2,154.95",752,Jul-21,WESTWOOD CRESCENT,Resale,Land,200.2,"8,092",-,Terrace House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
SPRINGLEAF GARDEN,"4,528,000","3,989.14","1,135",Jul-21,SPRINGLEAF RISE,Resale,Land,370.6,"12,218",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,505,168","2,346.55","1,920",Jul-21,WOO MON CHEW ROAD,Resale,Land,218,"20,666",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,000,000","5,046.16","1,585",Jul-21,MATLOCK RISE,Resale,Land,468.8,"17,065",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,510,000","1,702.86","2,061",Jul-21,LICHI AVENUE,Resale,Land,158.2,"22,187",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,300,000","1,889.08","1,747",Jul-21,JALAN KESOMA,Resale,Land,175.5,"18,803",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,730,000","1,696.41","1,609",Jul-21,POH HUAT ROAD,Resale,Land,157.6,"17,322",-,Terrace House,1,999 yrs lease commencing from 1883,19,Outside Central Region,-
WEST COAST GARDENS,"5,120,000","3,510.14","1,459",Jul-21,WEST COAST RISE,Resale,Land,326.1,"15,701",-,Semi-Detached House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
SPRINGLEAF GARDEN,"4,500,000","4,583.31",982,Jul-21,SPRINGLEAF LANE,Resale,Land,425.8,"10,568",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
CENTURY WOODS,"2,230,000","2,152.8","1,036",Jul-21,WOODGROVE WALK,Resale,Land,200,"11,150",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
KING'S GARDEN,"5,950,000","3,416.49","1,742",Jul-21,KING'S ROAD,Resale,Land,317.4,"18,746",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,080,000","2,160.33","1,426",Jul-21,TAMAN BEDOK,Resale,Land,200.7,"15,346",-,Terrace House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,680,000","1,762.07","1,521",Jul-21,EVERITT ROAD,Resale,Land,163.7,"16,371",-,Terrace House,1,Freehold,15,Rest of Central Region,-
TOH ESTATE,"3,838,000","2,865.38","1,339",Jul-21,TOH CLOSE,Resale,Land,266.2,"14,418",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
FUDU PARK,"3,000,000","1,871.86","1,603",Jul-21,FUDU PARK,Resale,Land,173.9,"17,251",-,Terrace House,1,Freehold,26,Outside Central Region,-
BEDOKVILLE,"3,950,000","3,492.92","1,131",Jul-21,JALAN LIMAU MANIS,Resale,Land,324.5,"12,173",-,Semi-Detached House,1,999 yrs lease commencing from 1878,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,080,000","2,275.51","1,354",Jul-21,RICHARDS PLACE,Resale,Land,211.4,"14,570",-,Terrace House,1,Freehold,19,Outside Central Region,-
THOMSON HILLS ESTATE,"4,850,000","4,114","1,179",Jul-21,THOMSON GREEN,Resale,Land,382.2,"12,690",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,920,000","2,551.07","1,929",Jul-21,EAST COAST DRIVE,Resale,Land,237,"20,759",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
ENG AUN PARK,"5,500,000","2,758.81","1,994",Jul-21,JALAN NOVENA UTARA,Resale,Land,256.3,"21,459",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
THE RIVERINA,"2,080,000","2,152.8",966,Jul-21,RIVERINA CRESCENT,Resale,Land,200,"10,400",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
SELETAR HILLS ESTATE,"3,380,000","3,506.91",964,Jul-21,JALAN REDOP,Resale,Land,325.8,"10,374",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
PAVILION PARK,"3,300,000","1,945.05","1,697",Jul-21,PAVILION CIRCLE,Resale,Land,180.7,"18,262",-,Terrace House,1,Freehold,23,Outside Central Region,-
WOODGROVE ESTATE,"1,760,000","1,969.81",893,Jul-21,CEDARWOOD GROVE,Resale,Land,183,"9,617",-,Terrace House,1,99 yrs lease commencing from 1993,25,Outside Central Region,-
VILLA VERDE,"1,985,000","2,391.76",830,Jul-21,VERDE GROVE,Resale,Land,222.2,"8,933",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
VILLA BEGONIA,"3,350,000","5,061.23",662,Jul-21,BEGONIA LANE,Resale,Land,470.2,"7,125",-,Detached House,1,99 yrs lease commencing from 1994,28,Outside Central Region,-
CHUAN GREEN,"2,280,000","1,735.16","1,314",Jul-21,CHUAN LINK,Resale,Land,161.2,"14,144",-,Terrace House,1,99 yrs lease commencing from 2001,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,380,000","3,873.96",872,Jul-21,JALAN LABU AYER,Resale,Land,359.9,"9,391",-,Terrace House,1,Freehold,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"7,330,000","4,698.49","1,560",Jul-21,ALNWICK ROAD,Resale,Land,436.5,"16,793",-,Semi-Detached House,1,999 yrs lease commencing from 1953,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,400,000","4,604.84","1,173",Jul-21,ROSYTH ROAD,Resale,Land,427.8,"12,623",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
CANARY PARK,"3,200,000","1,990.26","1,608",Jul-21,JALAN SIMPANG BEDOK,Resale,Land,184.9,"17,307",-,Terrace House,1,Freehold,16,Outside Central Region,-
