LATITUDE,LONGITUDE,address,town,flat_type,floor_area_sqm,remaining_lease,bus_within_0.5,cbd_distance,hawker_distance,mall_within_2.0,mrtlrt_distance,park_distance,school_within_2.0,supermarket_within_0.5,resale_price,region
1.37055,103.94759,524C PASIR RIS ST 51,PASIR RIS,4 ROOM,93.0,95,22.0,14.322147,0.543239,4.0,0.324139,0.55086,16.0,2.0,613397.484,East
1.37055,103.94759,524C PASIR RIS ST 51,PASIR RIS,5 ROOM,113.0,94,22.0,14.322147,0.543239,4.0,0.324139,0.55086,16.0,2.0,702683.5199999999,East
1.37059,103.95811,448 PASIR RIS DR 6,PASIR RIS,EXECUTIVE,146.0,71,18.0,15.215762,0.795518,4.0,1.019011,0.63809,14.0,1.0,770340.381,East
1.3706,103.96302,248 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,147.0,75,20.0,15.645784,1.314988,3.0,1.553391,0.874129,12.0,2.0,623394.24,East
1.37062,103.94816,528B PASIR RIS ST 51,PASIR RIS,4 ROOM,93.0,95,24.0,14.375105,0.487862,4.0,0.284797,0.487064,16.0,2.0,587237.616936,East
1.37062,103.94816,528B PASIR RIS ST 51,PASIR RIS,5 ROOM,113.0,95,24.0,14.375105,0.487862,4.0,0.284797,0.487064,16.0,2.0,701318.52,East
1.37062,103.96111,224 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,148.0,75,23.0,15.479514,1.109221,3.0,1.344003,0.96901,14.0,1.0,598378.9349999999,East
1.37063,103.94983,536 PASIR RIS DR 1,PASIR RIS,EXECUTIVE,148.5,71,22.0,14.514331,0.363975,4.0,0.264306,0.307796,17.0,2.0,750600.4709999999,East
1.37064,103.96145,223 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,147.5,75,24.0,15.511009,1.145306,3.0,1.381081,0.965654,14.0,1.0,668159.7049999998,East
1.37068,103.9625,247 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,149.0,75,20.0,15.605511,1.256887,3.0,1.495049,0.908091,13.0,2.0,697193.8049999999,East
1.37069,103.9618,222 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,148.5,74,24.0,15.544584,1.180658,3.0,1.41762,0.949195,13.0,1.0,595325.6510000001,East
1.37083,103.95089,533 PASIR RIS DR 1,PASIR RIS,EXECUTIVE,145.0,74,20.0,14.617782,0.296798,4.0,0.296416,0.1896,17.0,2.0,806722.176,East
1.37084,103.95786,447 PASIR RIS DR 6,PASIR RIS,EXECUTIVE,147.0,70,18.0,15.212308,0.759244,4.0,0.985418,0.606879,13.0,1.0,785029.2449999999,East
1.37084,103.95835,449 PASIR RIS DR 6,PASIR RIS,EXECUTIVE,146.5,68,20.0,15.254666,0.81001,4.0,1.038489,0.661038,13.0,1.0,804209.3400000001,East
1.37091,103.95964,459 PASIR RIS DR 4,PASIR RIS,EXECUTIVE,144.0,74,21.0,15.371144,0.943666,3.0,1.177595,0.80338,13.0,1.0,729992.4750000001,East
1.37093,103.94756,524B PASIR RIS ST 51,PASIR RIS,4 ROOM,93.0,95,23.0,14.34808,0.522279,4.0,0.292367,0.54766,16.0,2.0,603868.6499999999,East
1.37093,103.94756,524B PASIR RIS ST 51,PASIR RIS,5 ROOM,113.0,95,23.0,14.34808,0.522279,4.0,0.292367,0.54766,16.0,2.0,721512.3500000001,East
1.37096,103.95905,460 PASIR RIS DR 4,PASIR RIS,EXECUTIVE,144.0,74,20.0,15.323463,0.879265,3.0,1.111977,0.73737,13.0,1.0,710806.226936,East
1.37099,103.94822,528C PASIR RIS ST 51,PASIR RIS,4 ROOM,93.0,95,24.0,14.406189,0.458614,4.0,0.246374,0.474664,15.0,2.0,587771.712,East
1.37099,103.94822,528C PASIR RIS ST 51,PASIR RIS,5 ROOM,113.0,95,24.0,14.406189,0.458614,4.0,0.246374,0.474664,15.0,2.0,722446.494,East
1.37101,103.96173,226 PASIR RIS ST 21,PASIR RIS,4 ROOM,107.0,74,22.0,15.560017,1.164445,3.0,1.404045,0.983083,12.0,1.0,461580.84,East
1.37101,103.96173,226 PASIR RIS ST 21,PASIR RIS,5 ROOM,126.0,74,22.0,15.560017,1.164445,3.0,1.404045,0.983083,12.0,1.0,578866.0800000001,East
1.3711,103.96305,245 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,148.0,75,19.0,15.681813,1.305984,3.0,1.548165,0.922746,11.0,1.0,633820.849,East
1.37111,103.95488,421 PASIR RIS DR 6,PASIR RIS,4 ROOM,105.0,70,17.0,14.974851,0.451617,4.0,0.657838,0.274031,15.0,1.0,490922.964,East
1.37111,103.96245,246 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,149.0,75,19.0,15.630372,1.241185,3.0,1.482669,0.952183,12.0,1.0,651224.3400000001,East
1.37114,103.94985,530A PASIR RIS DR 1,PASIR RIS,3 ROOM,65.0,94,23.0,14.55344,0.315896,4.0,0.210876,0.292194,15.0,2.0,572343.255,East
1.37114,103.94985,530A PASIR RIS DR 1,PASIR RIS,4 ROOM,86.0,94,23.0,14.55344,0.315896,4.0,0.210876,0.292194,15.0,2.0,721949.0249999999,East
1.37114,103.94985,530A PASIR RIS DR 1,PASIR RIS,5 ROOM,105.0,94,23.0,14.55344,0.315896,4.0,0.210876,0.292194,15.0,2.0,861885.2549999999,East
1.37114,103.95882,461 PASIR RIS DR 4,PASIR RIS,4 ROOM,104.0,73,21.0,15.316053,0.848488,4.0,1.082742,0.710151,13.0,1.0,462925.245,East
1.37114,103.95882,461 PASIR RIS DR 4,PASIR RIS,5 ROOM,129.0,72,21.0,15.316053,0.848488,4.0,1.082742,0.710151,13.0,1.0,494698.9675,East
1.37116,103.95813,450 PASIR RIS DR 6,PASIR RIS,4 ROOM,104.0,71,22.0,15.25742,0.77485,4.0,1.006901,0.633265,13.0,1.0,466207.98,East
1.37116,103.96112,225 PASIR RIS ST 21,PASIR RIS,4 ROOM,107.0,74,22.0,15.51691,1.094949,3.0,1.334785,0.965626,12.0,2.0,434105.79,East
1.37116,103.96112,225 PASIR RIS ST 21,PASIR RIS,5 ROOM,130.0,72,22.0,15.51691,1.094949,3.0,1.334785,0.965626,12.0,2.0,539903.9400000001,East
1.37128,103.94771,524A PASIR RIS ST 51,PASIR RIS,4 ROOM,93.0,95,23.0,14.38644,0.488097,4.0,0.25232,0.527512,15.0,2.0,597790.5480000001,East
1.37128,103.94771,524A PASIR RIS ST 51,PASIR RIS,5 ROOM,113.0,95,23.0,14.38644,0.488097,4.0,0.25232,0.527512,15.0,2.0,752090.955,East
1.37128,103.95075,532 PASIR RIS DR 1,PASIR RIS,EXECUTIVE,144.5,74,21.0,14.638306,0.254423,4.0,0.248491,0.191333,17.0,2.0,825697.4959999999,East
1.37136,103.9504,531 PASIR RIS DR 1,PASIR RIS,EXECUTIVE,148.0,74,22.0,14.615343,0.262181,4.0,0.216885,0.22887,15.0,2.0,833043.5160000001,East
1.37141,103.95964,458 PASIR RIS DR 4,PASIR RIS,4 ROOM,105.0,74,22.0,15.405865,0.928063,3.0,1.167576,0.800064,13.0,2.0,494074.35,East
1.37141,103.95964,458 PASIR RIS DR 4,PASIR RIS,5 ROOM,122.0,73,22.0,15.405865,0.928063,3.0,1.167576,0.800064,13.0,2.0,538510.98,East
1.37143,103.95448,420 PASIR RIS DR 6,PASIR RIS,EXECUTIVE,146.0,69,17.0,14.963961,0.394963,4.0,0.60504,0.226152,16.0,0.0,793663.5850000001,East
1.37145,103.96338,244 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,149.0,75,19.0,15.73542,1.335686,3.0,1.580661,0.94482,10.0,0.0,644742.6325000001,East
1.37147,103.95813,451 PASIR RIS DR 6,PASIR RIS,4 ROOM,105.0,71,22.0,15.27918,0.764361,4.0,1.000687,0.632028,13.0,1.0,485758.884,East
1.37148,103.95736,452 PASIR RIS DR 6,PASIR RIS,4 ROOM,105.0,70,19.0,15.21429,0.682416,4.0,0.916292,0.54667,13.0,1.0,465754.458,East
1.37152,103.95475,419 PASIR RIS DR 6,PASIR RIS,4 ROOM,104.5,71,17.0,14.994133,0.415012,4.0,0.631633,0.256419,15.0,0.0,469374.045,East
1.37152,103.95475,419 PASIR RIS DR 6,PASIR RIS,5 ROOM,131.0,71,17.0,14.994133,0.415012,4.0,0.631633,0.256419,15.0,0.0,567734.04,East
1.37155,103.96299,243 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,149.0,75,18.0,15.707844,1.291146,3.0,1.536416,0.970979,10.0,0.0,587939.9010000001,East
1.37158,103.96251,242 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,149.0,73,17.0,15.667087,1.237362,3.0,1.482363,0.995915,11.0,1.0,708328.047,East
1.37163,103.95011,530C PASIR RIS DR 1,PASIR RIS,3 ROOM,65.0,93,23.0,14.610969,0.255448,4.0,0.174839,0.260138,15.0,2.0,537992.07,East
1.37163,103.95011,530C PASIR RIS DR 1,PASIR RIS,4 ROOM,86.0,94,23.0,14.610969,0.255448,4.0,0.174839,0.260138,15.0,2.0,696852.924,East
1.37163,103.95011,530C PASIR RIS DR 1,PASIR RIS,5 ROOM,105.0,94,23.0,14.610969,0.255448,4.0,0.174839,0.260138,15.0,2.0,850905.825,East
1.37164,103.95562,416 PASIR RIS DR 6,PASIR RIS,4 ROOM,105.0,71,14.0,15.076039,0.495412,4.0,0.722912,0.353211,14.0,1.0,468419.328,East
1.37164,103.95562,416 PASIR RIS DR 6,PASIR RIS,5 ROOM,122.0,71,14.0,15.076039,0.495412,4.0,0.722912,0.353211,14.0,1.0,545480.7860000001,East
1.37167,103.96176,227 PASIR RIS ST 21,PASIR RIS,4 ROOM,105.0,75,17.0,15.608291,1.154067,3.0,1.398986,1.036745,11.0,2.0,449726.733,East
1.37167,103.96176,227 PASIR RIS ST 21,PASIR RIS,5 ROOM,124.0,75,17.0,15.608291,1.154067,3.0,1.398986,1.036745,11.0,2.0,514300.248,East
1.37169,103.9495,530B PASIR RIS DR 1,PASIR RIS,3 ROOM,65.0,94,23.0,14.564722,0.297984,4.0,0.142209,0.328496,15.0,2.0,550805.904,East
1.37169,103.9495,530B PASIR RIS DR 1,PASIR RIS,4 ROOM,86.0,93,23.0,14.564722,0.297984,4.0,0.142209,0.328496,15.0,2.0,692987.4675,East
1.37169,103.9495,530B PASIR RIS DR 1,PASIR RIS,5 ROOM,105.0,93,23.0,14.564722,0.297984,4.0,0.142209,0.328496,15.0,2.0,850905.825,East
1.37181,103.95438,418 PASIR RIS DR 6,PASIR RIS,EXECUTIVE,149.0,70,14.0,14.983097,0.363285,4.0,0.583987,0.217453,15.0,0.0,788148.432,East
1.37184,103.95947,457 PASIR RIS DR 4,PASIR RIS,EXECUTIVE,143.0,74,21.0,15.420632,0.899632,3.0,1.143127,0.782085,13.0,2.0,723143.316,East
1.37187,103.9574,453 PASIR RIS DR 6,PASIR RIS,4 ROOM,105.0,71,20.0,15.244577,0.67457,4.0,0.914168,0.552435,13.0,1.0,517771.662,East
1.37188,103.95058,530D PASIR RIS DR 1,PASIR RIS,3 ROOM,65.0,94,21.0,14.668113,0.202938,4.0,0.18936,0.211614,15.0,2.0,578866.0800000001,East
1.37188,103.95058,530D PASIR RIS DR 1,PASIR RIS,4 ROOM,86.0,94,21.0,14.668113,0.202938,4.0,0.18936,0.211614,15.0,2.0,711457.626,East
1.37188,103.95058,530D PASIR RIS DR 1,PASIR RIS,5 ROOM,105.0,93,21.0,14.668113,0.202938,4.0,0.18936,0.211614,15.0,2.0,863958.1713839999,East
1.37194,103.95545,417 PASIR RIS DR 6,PASIR RIS,4 ROOM,105.0,72,14.0,15.083202,0.465318,4.0,0.698352,0.337385,14.0,1.0,477564.51600000006,East
1.37194,103.95545,417 PASIR RIS DR 6,PASIR RIS,5 ROOM,122.0,72,14.0,15.083202,0.465318,4.0,0.698352,0.337385,14.0,1.0,538244.96,East
1.37195,103.95635,415 PASIR RIS DR 6,PASIR RIS,4 ROOM,103.0,72,18.0,15.161099,0.559849,4.0,0.797393,0.437206,14.0,1.0,478677.72,East
1.37195,103.95635,415 PASIR RIS DR 6,PASIR RIS,5 ROOM,122.0,72,18.0,15.161099,0.559849,4.0,0.797393,0.437206,14.0,1.0,511376.964,East
1.37195,103.95884,456 PASIR RIS DR 4,PASIR RIS,EXECUTIVE,144.0,74,19.0,15.374165,0.828542,4.0,1.072193,0.712873,13.0,2.0,667796.349,East
1.37201,103.95809,454 PASIR RIS DR 6,PASIR RIS,EXECUTIVE,146.0,71,22.0,15.313753,0.745351,4.0,0.988362,0.630038,13.0,1.0,801869.04,East
1.37216,103.96138,228 PASIR RIS ST 21,PASIR RIS,4 ROOM,107.0,72,17.0,15.608852,1.103668,3.0,1.351833,0.996403,11.0,2.0,456822.7155,East
1.37216,103.96138,228 PASIR RIS ST 21,PASIR RIS,5 ROOM,124.0,74,17.0,15.608852,1.103668,3.0,1.351833,0.996403,11.0,2.0,554461.215,East
1.37245,103.95615,414 PASIR RIS DR 6,PASIR RIS,4 ROOM,113.0,72,15.0,15.178672,0.524212,4.0,0.769065,0.424417,13.0,1.0,516096.0225,East
1.3725,103.95437,411 PASIR RIS DR 6,PASIR RIS,4 ROOM,106.0,72,13.0,15.031487,0.330699,4.0,0.570745,0.239518,14.0,0.0,467545.68000000005,East
1.3725,103.95437,411 PASIR RIS DR 6,PASIR RIS,5 ROOM,127.0,68,13.0,15.031487,0.330699,4.0,0.570745,0.239518,14.0,0.0,557755.044,East
1.37259,103.95812,463 PASIR RIS ST 41,PASIR RIS,EXECUTIVE,146.0,74,20.0,15.357083,0.737956,4.0,0.987151,0.64213,12.0,2.0,687064.3319999999,East
1.37268,103.95836,464 PASIR RIS ST 41,PASIR RIS,EXECUTIVE,147.0,73,19.0,15.383871,0.763163,4.0,1.013348,0.670083,12.0,2.0,771962.8200000001,East
1.37269,103.95551,413 PASIR RIS DR 6,PASIR RIS,EXECUTIVE,146.0,71,13.0,15.141386,0.44878,4.0,0.696087,0.36406,13.0,0.0,763427.7974999999,East
1.37269,103.96178,229 PASIR RIS ST 21,PASIR RIS,4 ROOM,107.0,75,16.0,15.679843,1.142075,3.0,1.393734,1.046293,11.0,1.0,461136.06,East
1.37269,103.96178,229 PASIR RIS ST 21,PASIR RIS,5 ROOM,126.0,75,16.0,15.679843,1.142075,3.0,1.393734,1.046293,11.0,1.0,522025.95,East
1.37277,103.94651,570 PASIR RIS ST 53,PASIR RIS,4 ROOM,108.0,77,24.0,14.398996,0.564861,3.0,0.30639,0.603799,14.0,2.0,489055.89,East
1.37282,103.95393,410 PASIR RIS DR 6,PASIR RIS,EXECUTIVE,145.0,67,14.0,15.017592,0.27466,4.0,0.520582,0.218799,14.0,2.0,935447.436,East
1.37289,103.96115,230 PASIR RIS ST 21,PASIR RIS,4 ROOM,107.0,73,18.0,15.639895,1.071254,3.0,1.323935,0.980614,11.0,1.0,465319.27200000006,East
1.37289,103.96115,230 PASIR RIS ST 21,PASIR RIS,5 ROOM,127.0,75,18.0,15.639895,1.071254,3.0,1.323935,0.980614,11.0,1.0,634261.344,East
1.37292,103.95423,409 PASIR RIS DR 6,PASIR RIS,4 ROOM,105.0,71,14.0,15.049503,0.303982,4.0,0.552909,0.251003,14.0,1.0,461913.504,East
1.37292,103.95423,409 PASIR RIS DR 6,PASIR RIS,5 ROOM,127.0,67,14.0,15.049503,0.303982,4.0,0.552909,0.251003,14.0,1.0,587399.5049999999,East
1.37302,103.96237,241 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,152.5,75,15.0,15.753719,1.205609,3.0,1.459073,1.116242,10.0,1.0,675557.94,East
1.3731,103.94567,571 PASIR RIS ST 53,PASIR RIS,4 ROOM,108.0,77,23.0,14.356218,0.654127,3.0,0.399101,0.517217,14.0,2.0,504807.89857600007,East
1.3731,103.94567,571 PASIR RIS ST 53,PASIR RIS,5 ROOM,126.0,77,23.0,14.356218,0.654127,3.0,0.399101,0.517217,14.0,2.0,621610.64,East
1.37315,103.95813,466 PASIR RIS ST 41,PASIR RIS,EXECUTIVE,146.0,74,18.0,15.39781,0.733561,4.0,0.987494,0.657431,12.0,2.0,782394.75,East
1.37318,103.95373,408 PASIR RIS DR 6,PASIR RIS,EXECUTIVE,147.0,72,14.0,15.026788,0.245155,4.0,0.498482,0.232439,14.0,2.0,824432.2233839999,East
1.37319,103.94636,575 PASIR RIS ST 53,PASIR RIS,4 ROOM,108.5,76,23.0,14.41851,0.577383,3.0,0.323483,0.594022,14.0,2.0,546223.0875,East
1.37319,103.94636,575 PASIR RIS ST 53,PASIR RIS,5 ROOM,125.5,76,23.0,14.41851,0.577383,3.0,0.323483,0.594022,14.0,2.0,637934.687,East
1.37319,103.96338,239 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,147.0,75,13.0,15.854374,1.318094,3.0,1.572384,1.126511,9.0,1.0,617868.5,East
1.37325,103.9467,576 PASIR RIS ST 53,PASIR RIS,5 ROOM,124.0,77,24.0,14.45046,0.539182,3.0,0.286287,0.629103,14.0,2.0,639462.003,East
1.37329,103.96183,234 PASIR RIS DR 4,PASIR RIS,4 ROOM,106.5,74,18.0,15.725824,1.144931,3.0,1.399643,1.062158,11.0,1.0,480384.003,East
1.37329,103.96183,234 PASIR RIS DR 4,PASIR RIS,5 ROOM,128.0,75,18.0,15.725824,1.144931,3.0,1.399643,1.062158,11.0,1.0,546372.2760000001,East
1.37337,103.9628,240 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,147.0,75,13.0,15.815325,1.252453,3.0,1.50747,1.165891,10.0,1.0,621866.954,East
1.37338,103.9551,412 PASIR RIS DR 6,PASIR RIS,4 ROOM,106.0,70,14.0,15.156602,0.395568,4.0,0.651608,0.359635,14.0,1.0,502857.894,East
1.37338,103.9551,412 PASIR RIS DR 6,PASIR RIS,5 ROOM,122.0,70,14.0,15.156602,0.395568,4.0,0.651608,0.359635,14.0,1.0,576976.05,East
1.37338,103.9614,231 PASIR RIS DR 4,PASIR RIS,4 ROOM,107.0,75,17.0,15.695143,1.09718,3.0,1.352325,1.017364,11.0,1.0,456413.64,East
1.37338,103.9614,231 PASIR RIS DR 4,PASIR RIS,5 ROOM,126.0,75,17.0,15.695143,1.09718,3.0,1.352325,1.017364,11.0,1.0,516158.835,East
1.37339,103.9389,782 PASIR RIS ST 71,PASIR RIS,EXECUTIVE,143.0,78,15.0,13.839814,1.407309,3.0,1.153979,0.279873,8.0,1.0,707997.7440000001,East
1.37341,103.95856,465 PASIR RIS ST 41,PASIR RIS,EXECUTIVE,144.0,74,18.0,15.452748,0.7809,4.0,1.036463,0.711466,11.0,2.0,697147.0875,East
1.37342,103.94699,577 PASIR RIS ST 53,PASIR RIS,4 ROOM,103.0,76,24.0,14.486855,0.506985,3.0,0.257886,0.614367,14.0,2.0,423115.77,East
1.37342,103.94699,577 PASIR RIS ST 53,PASIR RIS,5 ROOM,124.0,74,24.0,14.486855,0.506985,3.0,0.257886,0.614367,14.0,2.0,634526.28,East
1.37345,103.94476,520 PASIR RIS ST 52,PASIR RIS,4 ROOM,106.0,75,23.0,14.308794,0.755279,3.0,0.503985,0.428399,12.0,0.0,502857.894,East
1.37345,103.94476,520 PASIR RIS ST 52,PASIR RIS,5 ROOM,127.0,75,23.0,14.308794,0.755279,3.0,0.503985,0.428399,12.0,0.0,623275.6685,East
1.37346,103.96231,235 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,146.0,75,13.0,15.779807,1.198706,3.0,1.454126,1.118684,10.0,1.0,698161.65952,East
1.37349,103.95676,467 PASIR RIS DR 6,PASIR RIS,4 ROOM,105.0,71,17.0,15.304805,0.580683,4.0,0.837072,0.526812,13.0,0.0,475088.132,East
1.37349,103.95676,467 PASIR RIS DR 6,PASIR RIS,5 ROOM,123.0,71,17.0,15.304805,0.580683,4.0,0.837072,0.526812,13.0,0.0,515044.4,East
1.3735,103.95759,469 PASIR RIS DR 6,PASIR RIS,4 ROOM,106.0,71,16.0,15.376252,0.672863,4.0,0.929133,0.612496,12.0,1.0,479395.288,East
1.3735,103.95759,469 PASIR RIS DR 6,PASIR RIS,5 ROOM,123.0,68,16.0,15.376252,0.672863,4.0,0.929133,0.612496,12.0,1.0,566396.5800000001,East
1.37352,103.94562,572 PASIR RIS ST 53,PASIR RIS,4 ROOM,113.0,77,21.0,14.383263,0.659727,3.0,0.410167,0.521844,14.0,2.0,518229.096,East
1.37358,103.93779,780 PASIR RIS ST 71,PASIR RIS,EXECUTIVE,143.0,78,15.0,13.768829,1.530477,2.0,1.277931,0.400195,8.0,1.0,716751.9824999999,East
1.3736,103.96056,484 PASIR RIS DR 4,PASIR RIS,4 ROOM,105.0,74,17.0,15.637912,1.003412,3.0,1.259632,0.93138,11.0,1.0,453450.459,East
1.3736,103.96056,484 PASIR RIS DR 4,PASIR RIS,5 ROOM,123.0,74,17.0,15.637912,1.003412,3.0,1.259632,0.93138,11.0,1.0,538037.4835000001,East
1.37362,103.95593,405 PASIR RIS DR 6,PASIR RIS,4 ROOM,106.5,71,13.0,15.244388,0.488909,4.0,0.746489,0.452065,13.0,1.0,485147.838888,East
1.37362,103.95593,405 PASIR RIS DR 6,PASIR RIS,5 ROOM,124.0,71,13.0,15.244388,0.488909,4.0,0.746489,0.452065,13.0,1.0,565641.56,East
1.37363,103.95452,407 PASIR RIS DR 6,PASIR RIS,4 ROOM,106.0,70,13.0,15.125424,0.331705,4.0,0.590096,0.32764,13.0,1.0,479686.63850000006,East
1.37363,103.95452,407 PASIR RIS DR 6,PASIR RIS,5 ROOM,122.0,72,13.0,15.125424,0.331705,4.0,0.590096,0.32764,13.0,1.0,555999.0279999999,East
1.37371,103.96322,238 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,147.0,74,13.0,15.875244,1.299417,3.0,1.555649,1.186546,10.0,1.0,708495.5445000001,East
1.37374,103.95976,482 PASIR RIS DR 4,PASIR RIS,4 ROOM,103.0,71,19.0,15.578843,0.914627,4.0,1.171597,0.849567,11.0,1.0,496819.2075,East
1.37374,103.95976,482 PASIR RIS DR 4,PASIR RIS,5 ROOM,122.0,71,19.0,15.578843,0.914627,4.0,1.171597,0.849567,11.0,1.0,566006.688,East
1.37377,103.95539,406 PASIR RIS DR 6,PASIR RIS,4 ROOM,113.0,66,13.0,15.208818,0.429512,4.0,0.688189,0.410809,13.0,1.0,561237.834,East
1.37377,103.95539,406 PASIR RIS DR 6,PASIR RIS,5 ROOM,122.0,69,13.0,15.208818,0.429512,4.0,0.688189,0.410809,13.0,1.0,562168.02,East
1.37381,103.95759,470 PASIR RIS DR 6,PASIR RIS,4 ROOM,106.0,70,17.0,15.398509,0.674205,4.0,0.932103,0.625726,11.0,1.0,472841.28,East
1.37381,103.95759,470 PASIR RIS DR 6,PASIR RIS,5 ROOM,123.0,70,17.0,15.398509,0.674205,4.0,0.932103,0.625726,11.0,1.0,547302.996,East
1.37383,103.95676,468 PASIR RIS DR 6,PASIR RIS,4 ROOM,106.0,70,16.0,15.329039,0.581985,4.0,0.840287,0.543248,13.0,1.0,500045.91,East
1.37386,103.93857,781 PASIR RIS ST 71,PASIR RIS,EXECUTIVE,143.0,77,16.0,13.852262,1.444004,3.0,1.193155,0.337577,8.0,1.0,796008.6749999999,East
1.37389,103.94588,573 PASIR RIS ST 53,PASIR RIS,4 ROOM,113.0,77,21.0,14.43235,0.632645,3.0,0.390306,0.554602,14.0,1.0,582271.248,East
1.3739,103.95893,481 PASIR RIS DR 4,PASIR RIS,4 ROOM,105.0,74,20.0,15.51897,0.823609,4.0,1.081418,0.767686,11.0,1.0,480346.672,East
1.37395,103.93807,779 PASIR RIS ST 71,PASIR RIS,EXECUTIVE,143.0,78,16.0,13.820163,1.500861,3.0,1.250349,0.391076,8.0,1.0,800668.629192,East
1.37398,103.94751,578 PASIR RIS ST 53,PASIR RIS,EXECUTIVE,147.5,77,23.0,14.571454,0.453153,3.0,0.22553,0.566745,14.0,2.0,829746.51,East
1.37404,103.96,483 PASIR RIS DR 4,PASIR RIS,4 ROOM,103.0,71,18.0,15.62068,0.943467,3.0,1.201462,0.885337,11.0,1.0,439600.8,East
1.37404,103.96,483 PASIR RIS DR 4,PASIR RIS,5 ROOM,122.0,70,18.0,15.62068,0.943467,3.0,1.201462,0.885337,11.0,1.0,543595.541,East
1.37406,103.93705,775 PASIR RIS ST 71,PASIR RIS,4 ROOM,105.0,78,16.0,13.750551,1.61444,2.0,1.364157,0.497389,8.0,1.0,450156.63,East
1.37406,103.93705,775 PASIR RIS ST 71,PASIR RIS,5 ROOM,125.0,77,16.0,13.750551,1.61444,2.0,1.364157,0.497389,8.0,1.0,562952.595,East
1.37406,103.94512,519 PASIR RIS ST 52,PASIR RIS,4 ROOM,106.0,75,23.0,14.384948,0.717934,3.0,0.476343,0.491468,13.0,0.0,487760.076,East
1.37406,103.94512,519 PASIR RIS ST 52,PASIR RIS,5 ROOM,128.0,75,23.0,14.384948,0.717934,3.0,0.476343,0.491468,13.0,0.0,598864.4075,East
1.37408,103.96287,237 PASIR RIS ST 21,PASIR RIS,EXECUTIVE,149.0,75,12.0,15.870652,1.26234,3.0,1.519776,1.193554,10.0,1.0,651581.153,East
1.3741,103.96199,233 PASIR RIS DR 4,PASIR RIS,4 ROOM,107.0,74,14.0,15.796452,1.165086,3.0,1.422774,1.099683,10.0,1.0,464671.71,East
1.3741,103.96199,233 PASIR RIS DR 4,PASIR RIS,5 ROOM,127.5,75,14.0,15.796452,1.165086,3.0,1.422774,1.099683,10.0,1.0,564280.0895760001,East
1.37414,103.94296,515 PASIR RIS ST 52,PASIR RIS,4 ROOM,106.0,75,20.0,14.218281,0.958715,3.0,0.713448,0.297463,12.0,0.0,461979.66,East
1.37414,103.94296,515 PASIR RIS ST 52,PASIR RIS,5 ROOM,125.0,75,20.0,14.218281,0.958715,3.0,0.713448,0.297463,12.0,0.0,573300.06,East
1.37415,103.94354,516 PASIR RIS ST 52,PASIR RIS,4 ROOM,106.0,74,17.0,14.264974,0.894171,3.0,0.649959,0.345684,11.0,0.0,472570.86,East
1.37415,103.94354,516 PASIR RIS ST 52,PASIR RIS,5 ROOM,127.5,73,17.0,14.264974,0.894171,3.0,0.649959,0.345684,11.0,0.0,564999.6710000001,East
1.37416,103.95782,471 PASIR RIS DR 6,PASIR RIS,EXECUTIVE,147.0,70,20.0,15.442504,0.702849,4.0,0.961893,0.664838,11.0,1.0,760363.015,East
1.37417,103.95727,472 PASIR RIS DR 6,PASIR RIS,4 ROOM,103.0,71,17.0,15.396663,0.642449,4.0,0.901712,0.61114,11.0,1.0,478677.72,East
1.37417,103.95727,472 PASIR RIS DR 6,PASIR RIS,5 ROOM,122.0,71,17.0,15.396663,0.642449,4.0,0.901712,0.61114,11.0,1.0,559650.167936,East
1.37418,103.93669,774 PASIR RIS ST 71,PASIR RIS,4 ROOM,107.0,77,14.0,13.732363,1.654983,2.0,1.405174,0.539146,7.0,1.0,500732.64,East
1.37418,103.93669,774 PASIR RIS ST 71,PASIR RIS,5 ROOM,126.5,78,14.0,13.732363,1.654983,2.0,1.405174,0.539146,7.0,1.0,586748.9205,East
1.37426,103.94614,574 PASIR RIS ST 53,PASIR RIS,4 ROOM,111.0,77,21.0,14.48141,0.608482,3.0,0.376088,0.513471,14.0,1.0,566559.0569999999,East
1.37433,103.96035,486 PASIR RIS DR 4,PASIR RIS,4 ROOM,104.0,73,20.0,15.671564,0.985395,3.0,1.244113,0.93299,11.0,1.0,465708.255,East
1.37433,103.96035,486 PASIR RIS DR 4,PASIR RIS,5 ROOM,122.0,72,20.0,15.671564,0.985395,3.0,1.244113,0.93299,11.0,1.0,543592.356,East
1.37439,103.9446,518 PASIR RIS ST 52,PASIR RIS,4 ROOM,105.5,74,20.0,14.368365,0.779491,3.0,0.541804,0.457784,12.0,0.0,507798.6375,East
