,hdb_lat,hdb_lon,mrtlrt_lat,mrtlrt_lon,distance
0,1.270379512,103.823236,1.26545734844207,103.821450735026,0.579399
1,1.270918709,103.8226854,1.26545734844207,103.821450735026,0.619325
2,1.271408833,103.8108875,1.27058178647519,103.809739756109,0.157097
3,1.271462566,103.8256835,1.26545734844207,103.821450735026,0.814151
4,1.271690611,103.8098523,1.27058178647519,103.809739756109,0.123246
5,1.271747245,103.8225083,1.26545734844207,103.821450735026,0.705393
6,1.271757071,103.8095604,1.27058178647519,103.809739756109,0.131481
7,1.271908423,103.8266717,1.26545734844207,103.821450735026,0.920031
8,1.272044271,103.810097,1.27058178647519,103.809739756109,0.16653
9,1.272085585,103.8254956,1.26545734844207,103.821450735026,0.860123
10,1.272099266,103.8232451,1.26545734844207,103.821450735026,0.761095
11,1.272201815,103.8110608,1.27058178647519,103.809739756109,0.231742
12,1.272332606,103.8222103,1.26545734844207,103.821450735026,0.764916
13,1.272346698,103.8105545,1.27058178647519,103.809739756109,0.215191
14,1.272397327,103.8208327,1.26545734844207,103.821450735026,0.770463
15,1.272398536,103.8256255,1.26545734844207,103.821450735026,0.897195
16,1.272483013,103.824703,1.26545734844207,103.821450735026,0.857043
17,1.272672565,103.8228757,1.26545734844207,103.821450735026,0.81343
18,1.272985283,103.820252,1.26545734844207,103.821450735026,0.843023
19,1.27298937,103.8256268,1.26545734844207,103.821450735026,0.953755
20,1.273022019,103.8221232,1.26545734844207,103.821450735026,0.839803
21,1.27309041,103.8101436,1.27058178647519,103.809739756109,0.281008
22,1.273101655,103.8245086,1.26545734844207,103.821450735026,0.911204
23,1.273131053,103.8216629,1.26545734844207,103.821450735026,0.848847
24,1.273357314,103.8253458,1.26545734844207,103.821450735026,0.975183
25,1.273476841,103.8068103,1.27232349417213,103.802927705095,0.450529
26,1.273494356,103.8072294,1.27058178647519,103.809739756109,0.426351
27,1.273513379,103.8101453,1.27058178647519,103.809739756109,0.327287
28,1.273517801,103.822481,1.26545734844207,103.821450735026,0.898628
29,1.273566738,103.8340582,1.27979777405937,103.839440012726,0.91294
30,1.273597187,103.8119421,1.27058178647519,103.809739756109,0.413823
31,1.273638234,103.8364203,1.27979777405937,103.839440012726,0.759491
32,1.27368174,103.8065794,1.27232349417213,103.802927705095,0.433268
33,1.273804157,103.8270577,1.26545734844207,103.821450735026,1.114102
34,1.273835569,103.8398443,1.27979777405937,103.839440012726,0.660803
35,1.273849941,103.8112471,1.27058178647519,103.809739756109,0.398415
36,1.273883542,103.8390033,1.27979777405937,103.839440012726,0.655769
37,1.273901446,103.8394173,1.27979777405937,103.839440012726,0.65199
38,1.273919926,103.8402609,1.27979777405937,103.839440012726,0.656331
39,1.273929399,103.8253108,1.26545734844207,103.821450735026,1.030601
40,1.273947618,103.8208669,1.26545734844207,103.821450735026,0.941056
41,1.273953767,103.8088175,1.27058178647519,103.809739756109,0.386726
42,1.27396036,103.8121495,1.27058178647519,103.809739756109,0.45988
43,1.274031873,103.8366527,1.27979777405937,103.839440012726,0.709024
44,1.274062304,103.8104241,1.27058178647519,103.809739756109,0.392321
45,1.274132973,103.8096327,1.27058178647519,103.809739756109,0.392853
46,1.274143351,103.8224905,1.26545734844207,103.821450735026,0.967399
47,1.274236332,103.8217147,1.26545734844207,103.821450735026,0.971179
48,1.27425274,103.8124291,1.27058178647519,103.809739756109,0.504331
49,1.274298048,103.8114314,1.27058178647519,103.809739756109,0.452
50,1.274383638,103.8087418,1.27058178647519,103.809739756109,0.434813
