QUERY,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE
FRAGRANT GARDENS UPPER PAYA LEBAR ROAD,FRAGRANT GARDENS,357,UPPER PAYA LEBAR ROAD,FRAGRANT GARDENS,357 UPPER PAYA LEBAR ROAD FRAGRANT GARDENS SINGAPORE 534959,534959,33192.4127715565,36581.859150786,1.34710741271184,103.879975620168
WOO MON CHEW COURT WOO MON CHEW ROAD,WOO MON CHEW COURT,2,WOO MON CHEW ROAD,WOO MON CHEW COURT,2 WOO MON CHEW ROAD WOO MON CHEW COURT SINGAPORE 455056,455056,38713.2356437603,32901.2068005782,1.3138194801212,103.929582304442
TROPICS @ HAIGSVILLE HAIGSVILLE DRIVE,TROPICS @ HAIGSVILLE,3,HAIGSVILLE DRIVE,TROPICS @ HAIGSVILLE,3 HAIGSVILLE DRIVE TROPICS @ HAIGSVILLE SINGAPORE 438702,438702,35195.4244103245,32498.266507173,1.31017645676642,103.897972952484
RESIDENTIAL APARTMENTS RAMBUTAN ROAD,,,,,,,,,,
GREENLANE APARTMENTS GREEN LANE,,,,,,,,,,
LUCKY COURT LUCKY HEIGHTS,LUCKY COURT,71A,LUCKY HEIGHTS,LUCKY COURT,71A LUCKY HEIGHTS LUCKY COURT SINGAPORE 467623,467623,40017.6394870775,33394.3928127121,1.31827919025299,103.941303197233
CRYSTAL DE AZURE HOW SUN CLOSE,CRYSTAL DE AZURE,18,HOW SUN CLOSE,CRYSTAL DE AZURE,18 HOW SUN CLOSE CRYSTAL DE AZURE SINGAPORE 538645,538645,33407.1896622088,36185.0479727425,1.34351875675561,103.881905451986
TELOK MANSION TELOK KURAU ROAD,TELOK MANSION,233,TELOK KURAU ROAD,TELOK MANSION,233 TELOK KURAU ROAD TELOK MANSION SINGAPORE 423838,423838,36713.3643991062,32665.8983193357,1.31169206684249,103.91161241775
RESIDENTIAL APARTMENTS WOO MON CHEW ROAD,,,,,,,,,,
SHEBA LODGE CARPMAEL ROAD,SHEBA LODGE,28,CARPMAEL ROAD,SHEBA LODGE,28 CARPMAEL ROAD SHEBA LODGE SINGAPORE 429777,429777,35162.3597859833,32847.532252105,1.3133350986259,103.897675931626
E-SPACE LORONG K TELOK KURAU,E-SPACE,135,LORONG K TELOK KURAU,E-SPACE,135 LORONG K TELOK KURAU E-SPACE SINGAPORE 425774,425774,37073.5982624935,32928.8734327033,1.31407021454552,103.914849369981
MAYBELLE LODGE LORONG K TELOK KURAU,MAYBELLE LODGE,38,LORONG K TELOK KURAU,MAYBELLE LODGE,38 LORONG K TELOK KURAU MAYBELLE LODGE SINGAPORE 425649,425649,36466.584594178,32725.8022004664,1.31223388473672,103.909394998258
THE DOMAIN EAST COAST ROAD,THE DOMAIN,914,EAST COAST ROAD,THE DOMAIN,914 EAST COAST ROAD THE DOMAIN SINGAPORE 459108,459108,38142.048886247,32706.5514904093,1.31205928208952,103.924449849436
RESIDENTIAL APARTMENTS ONAN ROAD,,,,,,,,,,
THE CHERRYWOOD LORONG L TELOK KURAU,,,,,,,,,,
SIGLAP LODGE UPPER EAST COAST ROAD,SIGLAP LODGE,95B,UPPER EAST COAST ROAD,SIGLAP LODGE,95B UPPER EAST COAST ROAD SIGLAP LODGE SINGAPORE 455231,455231,38607.1942145135,32883.8606125936,1.31366264429277,103.928629464655
TEMBELINA TEMBELING ROAD,TEMBELINA,184,TEMBELING ROAD,TEMBELINA,184 TEMBELING ROAD TEMBELINA SINGAPORE 423683,423683,35788.1742913136,32404.7393455263,1.30933048675885,103.903299071231
GALLERY 8 PULASAN ROAD,GALLERY 8,8,PULASAN ROAD,GALLERY 8,8 PULASAN ROAD GALLERY 8 SINGAPORE 424376,424376,36092.6336437855,32676.1541110631,1.31178498584081,103.906034854282
CEYLON RESIDENCE CEYLON ROAD,CEYLON RESIDENCE,107,CEYLON ROAD,CEYLON RESIDENCE,107 CEYLON ROAD CEYLON RESIDENCE SINGAPORE 429690,429690,35402.6563704079,32367.8857447151,1.30899729089026,103.899835000107
EAST GROVE EAST COAST ROAD,EAST GROVE,414,EAST COAST ROAD,EAST GROVE,414 EAST COAST ROAD EAST GROVE SINGAPORE 429002,429002,36841.2069792533,32346.8196820691,1.30880639855729,103.912761054209
ROSYTH RESIDENCE ROSYTH ROAD,ROSYTH RESIDENCE,37,ROSYTH ROAD,ROSYTH RESIDENCE,37 ROSYTH ROAD ROSYTH RESIDENCE SINGAPORE 546200,546200,33095.6503862012,38327.9031747896,1.36289802477235,103.879106446851
D' MARINE JOO CHIAT ROAD,D' MARINE,521,JOO CHIAT ROAD,D' MARINE,521 JOO CHIAT ROAD D' MARINE SINGAPORE 427701,427701,36099.267144829,31930.6946852244,1.30504331735643,103.906094265269
KISMIS COURT TOH YI ROAD,KISMIS COURT,1,TOH YI ROAD,KISMIS COURT,1 TOH YI ROAD KISMIS COURT SINGAPORE 596484,596484,21010.9352055183,35554.7522924244,1.33781826306472,103.77051775048
RESIDENTIAL APARTMENTS LORONG CHUAN,,,,,,,,,,
EVERITT GREEN EVERITT ROAD NORTH,EVERITT GREEN,9,EVERITT ROAD NORTH,EVERITT GREEN,9 EVERITT ROAD NORTH EVERITT GREEN SINGAPORE 428522,428522,35628.1828446733,33164.84508547,1.31620464984195,103.901861658977
TORIE MANSIONS EVERITT ROAD,TORIE MANSIONS,75D,EVERITT ROAD,TORIE MANSIONS,75D EVERITT ROAD TORIE MANSIONS SINGAPORE 428618,428618,35817.5770949842,32695.8562983628,1.31196323636668,103.903563342771
BREEZY MANSIONS SANDILANDS ROAD,BREEZY MANSIONS,15,SANDILANDS ROAD,BREEZY MANSIONS,15 SANDILANDS ROAD BREEZY MANSIONS SINGAPORE 546079,546079,32974.1522781216,38255.3060817402,1.36224150337995,103.878014692236
RESIDENTIAL APARTMENTS BARTLEY ROAD,,,,,,,,,,
RESIDENTIAL APARTMENTS TELOK KURAU ROAD,,,,,,,,,,
RESIDENTIAL APARTMENTS UPPER PAYA LEBAR ROAD,,,,,,,,,,
CASTLE LOFT LORONG K TELOK KURAU,CASTLE LOFT,133,LORONG K TELOK KURAU,CASTLE LOFT,133 LORONG K TELOK KURAU CASTLE LOFT SINGAPORE 425770,425770,37053.717978376,32926.2686608285,1.31404666379164,103.914670735105
ST PATRICK'S COURT ST. PATRICK'S ROAD,SAINT PATRICK'S COURT,21A,SAINT PATRICK'S ROAD,SAINT PATRICK'S COURT,21A SAINT PATRICK'S ROAD SAINT PATRICK'S COURT SINGAPORE 424143,424143,36780.6968909446,32275.3518874906,1.30816008690643,103.912217322271
RESIDENTIAL APARTMENTS TEMBELING ROAD,,,,,,,,,,
DUKU COURT DUKU ROAD,DUKU COURT,71,DUKU ROAD,DUKU COURT,71 DUKU ROAD DUKU COURT SINGAPORE 429233,429233,36092.0022536451,32550.1806697138,1.31064572756744,103.906029148071
SOUTH UNION PARK JALAN TUA KONG,SOUTH UNION PARK,49,JALAN TUA KONG,SOUTH UNION PARK,49 JALAN TUA KONG SOUTH UNION PARK SINGAPORE 457249,457249,38258.3871808741,33104.6556561813,1.31565955242364,103.925495336952
OVADA 8 KOON SENG ROAD,OVADA 8,127,KOON SENG ROAD,OVADA 8,127 KOON SENG ROAD OVADA 8 SINGAPORE 427071,427071,36092.5884839538,32835.2727198564,1.3132239972353,103.906034490054
SUN COURT LORONG KILAT,SUN COURT,21,LORONG KILAT,SUN COURT,21 LORONG KILAT SUN COURT SINGAPORE 598123,598123,21302.7016184824,35890.6186431069,1.340855783603,103.77313936698
SAPPHIRE COURT LORONG K TELOK KURAU,SAPPHIRE COURT,62A,LORONG K TELOK KURAU,SAPPHIRE COURT,62A LORONG K TELOK KURAU SAPPHIRE COURT SINGAPORE 425672,425672,36672.8846030422,32769.0108974054,1.31262459116981,103.911248716073
ONAN COURT ONAN ROAD,ONAN COURT,291,ONAN ROAD,ONAN COURT,291 ONAN ROAD ONAN COURT SINGAPORE 424772,424772,35656.0161625845,32370.8507964015,1.30902404395959,103.902111559106
PENG'S COURT TEMBELING ROAD,PENG'S COURT,226,TEMBELING ROAD,PENG'S COURT,226 TEMBELING ROAD PENG'S COURT SINGAPORE 423714,423714,35892.6807100344,32281.5844285544,1.30821669142473,103.904238079912
J COURT LORONG J TELOK KURAU,J COURT,10A,LORONG J TELOK KURAU,J COURT,10A LORONG J TELOK KURAU J COURT SINGAPORE 423469,423469,36271.0612587715,32769.8089733329,1.31263191926118,103.90763813785
FINLAND GARDENS EAST COAST AVENUE,FINLAND GARDENS,41,EAST COAST AVENUE,FINLAND GARDENS,41 EAST COAST AVENUE FINLAND GARDENS SINGAPORE 459246,459246,38121.6885821754,32536.3967207335,1.31052047103033,103.92426684677
INOVA 100 LORONG N TELOK KURAU,INOVA 100,100,LORONG N TELOK KURAU,INOVA 100,100 LORONG N TELOK KURAU INOVA 100 SINGAPORE 425252,425252,37260.5476769563,32547.153054107,1.31061801806954,103.91652908816
RESIDENTIAL APARTMENTS JOO CHIAT TERRACE,,,,,,,,,,
RESIDENTIAL APARTMENTS JALAN LABU AYER,,,,,,,,,,
BUTTERWORTH 33 BUTTERWORTH LANE,BUTTERWORTH 33,33,BUTTERWORTH LANE,BUTTERWORTH 33,33 BUTTERWORTH LANE BUTTERWORTH 33 SINGAPORE 439442,439442,34938.4270421332,32787.7936644331,1.3127948955542,103.895663772368
GRAND RESIDENCE LORONG G TELOK KURAU,GRAND RESIDENCE,54,LORONG G TELOK KURAU,GRAND RESIDENCE,54 LORONG G TELOK KURAU GRAND RESIDENCE SINGAPORE 426237,426237,36561.1215260299,33228.5258056093,1.31678030928875,103.910244597596
PLATINA GARDENS SEMBAWANG ROAD,PLATINA GARDENS,401,SEMBAWANG ROAD,PLATINA GARDENS,401 SEMBAWANG ROAD PLATINA GARDENS SINGAPORE 758383,758383,27214.57548982,45439.3865011279,1.42721215322697,103.826260815191
EAST TREASURE LORONG N TELOK KURAU,EAST TREASURE,36,LORONG N TELOK KURAU,EAST TREASURE,36 LORONG N TELOK KURAU EAST TREASURE SINGAPORE 425160,425160,36621.6633351846,32418.092399491,1.30945102537494,103.910788370526
PHOENIX HEIGHTS PHOENIX ROAD,,,,,,,,,,
FRANKEL ESTATE SIGLAP DRIVE,FRANKEL ESTATE,1,SIGLAP DRIVE,FRANKEL ESTATE,1 SIGLAP DRIVE FRANKEL ESTATE SINGAPORE 456141,456141,37509.666107378,33137.2669569291,1.31595471813242,103.918767717554
RESIDENTIAL APARTMENTS LORONG KILAT,,,,,,,,,,
SIMEI GREEN CONDOMINIUM SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,1,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,1 SIMEI STREET 4 SIMEI GREEN CONDOMINIUM SINGAPORE 529861,529861,41884.6907027345,35983.7286514025,1.34169538178112,103.958080755214
ESPARINA RESIDENCES COMPASSVALE BOW,ESPARINA RESIDENCES,111,COMPASSVALE BOW,ESPARINA RESIDENCES,111 COMPASSVALE BOW ESPARINA RESIDENCES SINGAPORE 544998,544998,34460.8799826298,40428.2862815503,1.38189286322029,103.891374413035
PARC LIFE SEMBAWANG CRESCENT,PARC LIFE,21,SEMBAWANG CRESCENT,PARC LIFE,21 SEMBAWANG CRESCENT PARC LIFE SINGAPORE 757053,757053,26361.748321956,47262.4751957096,1.44369946991503,103.818597271496
RIVERPARC RESIDENCE PUNGGOL DRIVE,RIVERPARC RESIDENCE,100,PUNGGOL DRIVE,RIVERPARC RESIDENCE,100 PUNGGOL DRIVE RIVERPARC RESIDENCE SINGAPORE 828799,828799,37349.2091694167,42198.8375352714,1.39790429560192,103.917328758876
THE TERRACE EDGEDALE PLAINS,THE TERRACE,100,EDGEDALE PLAINS,THE TERRACE,100 EDGEDALE PLAINS THE TERRACE SINGAPORE 828690,828690,37198.4212480495,42570.890229065,1.40126905129977,103.915973926594
PRIVE PUNGGOL FIELD,,,,,,,,,,
THE VISIONAIRE CANBERRA DRIVE,THE VISIONAIRE,170,CANBERRA DRIVE,THE VISIONAIRE,170 CANBERRA DRIVE THE VISIONAIRE SINGAPORE 768002,768002,27140.9591224175,47470.2198954374,1.44557827237569,103.825599242522
WINDERMERE CHOA CHU KANG STREET 64,THE WINDERMERE,20,CHOA CHU KANG STREET 64,THE WINDERMERE,20 CHOA CHU KANG STREET 64 THE WINDERMERE SINGAPORE 689093,689093,18903.6678274702,42181.576370053,1.39774827163461,103.751580705894
NORTHWAVE WOODLANDS VIEW,NORTHWAVE,101,WOODLANDS VIEW,NORTHWAVE,101 WOODLANDS VIEW NORTHWAVE SINGAPORE 737708,737708,25479.4923502225,47281.7834452037,1.44387402109376,103.810669330189
CITYLIFE@TAMPINES TAMPINES CENTRAL 7,CITYLIFE@TAMPINES,51,TAMPINES CENTRAL 7,CITYLIFE@TAMPINES,51 TAMPINES CENTRAL 7 CITYLIFE@TAMPINES SINGAPORE 528615,528615,39950.33880689,38004.642591821,1.35997260601034,103.940700281178
THE CRITERION YISHUN STREET 51,THE CRITERION,1,YISHUN STREET 51,THE CRITERION,1 YISHUN STREET 51 THE CRITERION SINGAPORE 767996,767996,29346.3237644378,44434.6596991234,1.41812574615209,103.845416491236
EASTVALE PASIR RIS DRIVE 3,EASTVALE CONDOMINIUM,31,PASIR RIS DRIVE 3,EASTVALE CONDOMINIUM,31 PASIR RIS DRIVE 3 EASTVALE CONDOMINIUM SINGAPORE 519491,519491,41401.0403464586,39622.5618472658,1.37460383882424,103.953736505213
LILYDALE YISHUN AVENUE 6,LILYDALE,550,YISHUN AVENUE 6,LILYDALE,550 YISHUN AVENUE 6 LILYDALE SINGAPORE 768961,768961,29782.0653204583,45076.2873795982,1.42392837108866,103.849332055297
PARK GREEN RIVERVALE LINK,PARK GREEN,2,RIVERVALE LINK,PARK GREEN,2 RIVERVALE LINK PARK GREEN SINGAPORE 545040,545040,35404.9183573667,40243.0959212296,1.38021784521935,103.899857253068
SOL ACRES CHOA CHU KANG GROVE,SOL ACRES,2,CHOA CHU KANG GROVE,SOL ACRES,2 CHOA CHU KANG GROVE SOL ACRES SINGAPORE 688238,688238,18869.2761639198,39884.3404369708,1.37697290394125,103.751272385118
WHITEWATER PASIR RIS STREET 72,WHITEWATER,21,PASIR RIS STREET 72,WHITEWATER,21 PASIR RIS STREET 72 WHITEWATER SINGAPORE 518764,518764,39370.9759405432,40212.1110705864,1.37993635799156,103.935495173706
TREASURE CREST ANCHORVALE CRESCENT,TREASURE CREST,50,ANCHORVALE CRESCENT,TREASURE CREST,50 ANCHORVALE CRESCENT TREASURE CREST SINGAPORE 544629,544629,34549.5164131997,42289.1018082723,1.39872138273536,103.892171293932
BELLEWATERS ANCHORVALE CRESCENT,BELLEWATERS,11,ANCHORVALE CRESCENT,BELLEWATERS,11 ANCHORVALE CRESCENT BELLEWATERS SINGAPORE 544649,544649,34418.0222126935,42321.8045788687,1.39901716420001,103.89098971955
NORTHOAKS WOODLANDS CRESCENT,NORTHOAKS,20,WOODLANDS CRESCENT,NORTHOAKS,20 WOODLANDS CRESCENT NORTHOAKS SINGAPORE 738081,738081,24962.7310595913,47392.5493132249,1.44487569593664,103.806025708484
SIGNATURE AT YISHUN YISHUN STREET 51,SIGNATURE AT YISHUN,21,YISHUN STREET 51,SIGNATURE AT YISHUN,21 YISHUN STREET 51 SIGNATURE AT YISHUN SINGAPORE 768085,768085,29250.1188548077,44306.8100362681,1.41696952433092,103.84455199927
THE VALES ANCHORVALE CRESCENT,THE VALES,79,ANCHORVALE CRESCENT,THE VALES,79 ANCHORVALE CRESCENT THE VALES SINGAPORE 544624,544624,34797.4786671801,42097.0187016279,1.39698419584592,103.89439939012
1 CANBERRA CANBERRA DRIVE,1 CANBERRA,1,CANBERRA DRIVE,1 CANBERRA,1 CANBERRA DRIVE 1 CANBERRA SINGAPORE 768101,768101,27661.5872690408,46598.1941692531,1.43769199919618,103.830277614211
THE FLORIDA HOUGANG AVENUE 7,THE FLORIDA,78,HOUGANG AVENUE 7,THE FLORIDA,78 HOUGANG AVENUE 7 THE FLORIDA SINGAPORE 534260,534260,35547.7248535715,39548.1062092129,1.37393257481075,103.901140296964
WANDERVALE CHOA CHU KANG AVENUE 3,WANDERVALE,365,CHOA CHU KANG AVENUE 3,WANDERVALE,365 CHOA CHU KANG AVENUE 3 WANDERVALE SINGAPORE 689886,689886,18659.904015244,40541.9895665869,1.38292037495742,103.749390816945
BELLEWOODS WOODLANDS AVENUE 5,BELLEWOODS,100,WOODLANDS AVENUE 5,BELLEWOODS,100 WOODLANDS AVENUE 5 BELLEWOODS SINGAPORE 739010,739010,24422.6533119911,46048.8256640509,1.432723484346,103.801172745628
ECOPOLITAN PUNGGOL WALK,ECOPOLITAN,124,PUNGGOL WALK,ECOPOLITAN,124 PUNGGOL WALK ECOPOLITAN SINGAPORE 828773,828773,35176.3314267313,42536.4173565134,1.40095786533886,103.897803793847
THE BROWNSTONE CANBERRA DRIVE,THE BROWNSTONE,150,CANBERRA DRIVE,THE BROWNSTONE,150 CANBERRA DRIVE THE BROWNSTONE SINGAPORE 768079,768079,27302.5646092901,47522.4807474632,1.44605090505522,103.827051427084
BELYSA PASIR RIS DRIVE 1,BELYSA,59,PASIR RIS DRIVE 1,BELYSA,59 PASIR RIS DRIVE 1 BELYSA SINGAPORE 519532,519532,39959.049508852,39493.8222148865,1.37344018770058,103.940779151023
THE TOPIARY FERNVALE LANE,THE TOPIARY,11,FERNVALE LANE,THE TOPIARY,11 FERNVALE LANE THE TOPIARY SINGAPORE 797495,797495,32306.6491642622,41199.8972453196,1.38887143127704,103.872017156345
LUSH ACRES FERNVALE CLOSE,LUSH ACRES,1,FERNVALE CLOSE,LUSH ACRES,1 FERNVALE CLOSE LUSH ACRES SINGAPORE 797485,797485,33140.9072267953,41914.2851632778,1.39533196172236,103.879513735252
THE TAMPINES TRILLIANT TAMPINES CENTRAL 7,THE TAMPINES TRILLIANT,11,TAMPINES CENTRAL 7,THE TAMPINES TRILLIANT,11 TAMPINES CENTRAL 7 THE TAMPINES TRILLIANT SINGAPORE 528769,528769,39927.875089827,37888.6244416572,1.35892339007701,103.940498383792
THE QUINTET CHOA CHU KANG STREET 64,THE QUINTET,36,CHOA CHU KANG STREET 64,THE QUINTET,36 CHOA CHU KANG STREET 64 THE QUINTET SINGAPORE 689101,689101,18786.9447965017,42292.0574163478,1.39874738449482,103.750531821149
ARC AT TAMPINES TAMPINES AVENUE 8,ARC AT TAMPINES,3,TAMPINES AVENUE 8,ARC AT TAMPINES,3 TAMPINES AVENUE 8 ARC AT TAMPINES SINGAPORE 529595,529595,38518.7383324662,36871.1709210742,1.34972244708859,103.927836018905
WOODSVALE WOODLANDS DRIVE 72,WOODSVALE,1,WOODLANDS DRIVE 72,WOODSVALE,1 WOODLANDS DRIVE 72 WOODSVALE SINGAPORE 738089,738089,24786.7961644037,47308.8144799378,1.44411840891704,103.804444768882
SEA HORIZON PASIR RIS RISE,SEA HORIZON,1,PASIR RIS RISE,SEA HORIZON,1 PASIR RIS RISE SEA HORIZON SINGAPORE 518080,518080,41964.2990715327,39767.9263210427,1.37591819779032,103.958797848133
WATERWOODS PUNGGOL FIELD WALK,WATERWOODS,15,PUNGGOL FIELD WALK,WATERWOODS,15 PUNGGOL FIELD WALK WATERWOODS SINGAPORE 828746,828746,36774.6057316335,41427.4761007577,1.39092856649491,103.912165255152
WATERBAY EDGEFIELD PLAINS,WATERBAY,43,EDGEFIELD PLAINS,WATERBAY,43 EDGEFIELD PLAINS WATERBAY SINGAPORE 828709,828709,36274.2048007566,42537.8846878279,1.40097084130153,103.907669080474
THE EDEN AT TAMPINES TAMPINES STREET 34,THE EDEN AT TAMPINES,21,TAMPINES STREET 34,THE EDEN AT TAMPINES,21 TAMPINES STREET 34 THE EDEN AT TAMPINES SINGAPORE 529232,529232,42037.7798081003,37563.4555531181,1.35598176439186,103.959457084875
HERON BAY UPPER SERANGOON VIEW,HERON BAY,51,UPPER SERANGOON VIEW,HERON BAY,51 UPPER SERANGOON VIEW HERON BAY SINGAPORE 534020,534020,35826.3340766933,39775.961744288,1.37599314442815,103.903643859593
BLOSSOM RESIDENCES SEGAR ROAD,BLOSSOM RESIDENCES,30,SEGAR ROAD,BLOSSOM RESIDENCES,30 SEGAR ROAD BLOSSOM RESIDENCES SINGAPORE 677721,677721,20986.2740933727,41252.4183414709,1.3893458855585,103.770294815646
WESTWOOD RESIDENCES WESTWOOD AVENUE,WESTWOOD RESIDENCES,180,WESTWOOD AVENUE,WESTWOOD RESIDENCES,180 WESTWOOD AVENUE WESTWOOD RESIDENCES SINGAPORE 648145,648145,12741.8934010118,37111.9351761136,1.35189778502259,103.696214899323
TWIN FOUNTAINS WOODLANDS AVENUE 6,TWIN FOUNTAINS,11,WOODLANDS AVENUE 6,TWIN FOUNTAINS,11 WOODLANDS AVENUE 6 TWIN FOUNTAINS SINGAPORE 738992,738992,24233.0432509556,45834.9521819092,1.43078926561652,103.799468949039
FORESTVILLE WOODLANDS DRIVE 16,FORESTVILLE,30,WOODLANDS DRIVE 16,FORESTVILLE,30 WOODLANDS DRIVE 16 FORESTVILLE SINGAPORE 737769,737769,24290.4569547987,46005.194214182,1.43232888028606,103.799984842559
THE RIVERVALE RIVERVALE LINK,THE RIVERVALE,1,RIVERVALE LINK,THE RIVERVALE,1 RIVERVALE LINK THE RIVERVALE SINGAPORE 545118,545118,35280.5440644026,40220.2027620133,1.38001083900926,103.898739652792
WATERCOLOURS PASIR RIS LINK,WATERCOLOURS,19,PASIR RIS LINK,WATERCOLOURS,19 PASIR RIS LINK WATERCOLOURS SINGAPORE 518167,518167,42081.0018532202,39828.9860456679,1.37647034302247,103.959846533938
TWIN WATERFALLS PUNGGOL WALK,TWIN WATERFALLS,100,PUNGGOL WALK,TWIN WATERFALLS,100 PUNGGOL WALK TWIN WATERFALLS SINGAPORE 828790,828790,35163.0491090445,42616.8649354279,1.40168540715792,103.89768446125
THE CANOPY YISHUN AVENUE 11,THE CANOPY,71,YISHUN AVENUE 11,THE CANOPY,71 YISHUN AVENUE 11 THE CANOPY SINGAPORE 768858,768858,29642.5616363687,45068.09798312,1.4238543175594,103.848078487443
WESTMERE JURONG EAST STREET 13,WESTMERE,77,JURONG EAST STREET 13,WESTMERE,77 JURONG EAST STREET 13 WESTMERE SINGAPORE 609653,609653,17172.4515135977,35519.5314677265,1.33749860638598,103.736026773011
SKYPARK RESIDENCES SEMBAWANG CRESCENT,SKYPARK RESIDENCES,1,SEMBAWANG CRESCENT,SKYPARK RESIDENCES,1 SEMBAWANG CRESCENT SKYPARK RESIDENCES SINGAPORE 757093,757093,26465.0893022316,47301.4032127857,1.44405152662976,103.819525889968
NUOVO ANG MO KIO AVENUE 9,NUOVO,21,ANG MO KIO AVENUE 9,NUOVO,21 ANG MO KIO AVENUE 9 NUOVO SINGAPORE 569786,569786,29011.7937755035,40701.8409935348,1.38436749012019,103.84241031276
THE AMORE EDGEDALE PLAINS,THE AMORE,53,EDGEDALE PLAINS,THE AMORE,53 EDGEDALE PLAINS THE AMORE SINGAPORE 828692,828692,36872.6381010488,42321.8525233548,1.39901694807935,103.913046424081
THE RAINFOREST CHOA CHU KANG AVENUE 3,THE RAINFOREST,339,CHOA CHU KANG AVENUE 3,THE RAINFOREST,339 CHOA CHU KANG AVENUE 3 THE RAINFOREST SINGAPORE 689873,689873,18569.7584532741,40634.7952303067,1.38375964625203,103.748580762329
SUMMERDALE BOON LAY DRIVE,SUMMERDALE,2,BOON LAY DRIVE,SUMMERDALE,2 BOON LAY DRIVE SUMMERDALE SINGAPORE 649925,649925,14468.9546168838,36074.5606609751,1.3425169918577,103.711734070194
THE ESPARIS PASIR RIS DRIVE 4,THE ESPARIS,7,PASIR RIS DRIVE 4,THE ESPARIS,7 PASIR RIS DRIVE 4 THE ESPARIS SINGAPORE 519459,519459,42075.8434320958,38991.6774243955,1.36889804410344,103.95979978405
LA CASA WOODLANDS DRIVE 16,LA CASA,68,WOODLANDS DRIVE 16,LA CASA,68 WOODLANDS DRIVE 16 LA CASA SINGAPORE 737892,737892,24008.4688561186,45989.9342469759,1.43219083618145,103.79745091654
YEW MEI GREEN CHOA CHU KANG NORTH 6,YEW MEI GREEN,50,CHOA CHU KANG NORTH 6,YEW MEI GREEN,50 CHOA CHU KANG NORTH 6 YEW MEI GREEN SINGAPORE 689574,689574,18877.0363301206,41817.2347477898,1.39445329185302,103.751341514747
LAKE LIFE TAO CHING ROAD,LAKE LIFE,2,TAO CHING ROAD,LAKE LIFE,2 TAO CHING ROAD LAKE LIFE SINGAPORE 618721,618721,15813.6735984338,34928.762111716,1.33215538990119,103.723817615498
PINEVALE TAMPINES STREET 73,PINEVALE,2,TAMPINES STREET 73,PINEVALE,2 TAMPINES STREET 73 PINEVALE SINGAPORE 528823,528823,39098.175355373,37782.5148791783,1.35796409571587,103.933042954355
AUSTVILLE RESIDENCES SENGKANG EAST AVENUE,AUSTVILLE RESIDENCES,11,SENGKANG EAST AVENUE,AUSTVILLE RESIDENCES,11 SENGKANG EAST AVENUE AUSTVILLE RESIDENCES SINGAPORE 544804,544804,35512.0909314333,40325.7991913632,1.3809657561666,103.900820298646
THE FLORAVALE WESTWOOD AVENUE,THE FLORAVALE,218,WESTWOOD AVENUE,THE FLORAVALE,218 WESTWOOD AVENUE THE FLORAVALE SINGAPORE 648351,648351,12850.4430169975,37014.6527868006,1.35101805543217,103.697190332993
RIVERCOVE RESIDENCES ANCHORVALE LANE,RIVERCOVE RESIDENCES,20,ANCHORVALE LANE,RIVERCOVE RESIDENCES,20 ANCHORVALE LANE RIVERCOVE RESIDENCES SINGAPORE 544584,544584,33641.3301624963,41547.3703386486,1.39201362391117,103.884010362877
HUNDRED PALMS RESIDENCES YIO CHU KANG ROAD,HUNDRED PALMS RESIDENCES,260,YIO CHU KANG ROAD,HUNDRED PALMS RESIDENCES,260 YIO CHU KANG ROAD HUNDRED PALMS RESIDENCES SINGAPORE 545681,545681,32902.7479857737,39495.05042913,1.37345331724801,103.877373281034
CHESTERVALE BANGKIT ROAD,CHESTERVALE,31,BANGKIT ROAD,CHESTERVALE,31 BANGKIT ROAD CHESTERVALE SINGAPORE 679973,679973,21500.4387844857,40023.2175737973,1.37822955941898,103.774915254169
BISHAN LOFT BISHAN STREET 11,BISHAN LOFT,35,BISHAN STREET 11,BISHAN LOFT,35 BISHAN STREET 11 BISHAN LOFT SINGAPORE 579821,579821,30109.8674933128,36575.3547426928,1.34704896426356,103.852277045024
THE DEW BUKIT BATOK STREET 21,THE DEW,34,BUKIT BATOK STREET 21,THE DEW,34 BUKIT BATOK STREET 21 THE DEW SINGAPORE 659638,659638,19426.9430000735,36526.0737131275,1.34660213291172,103.756284388444
INZ RESIDENCE CHOA CHU KANG AVENUE 5,INZ RESIDENCE,76,CHOA CHU KANG AVENUE 5,INZ RESIDENCE,76 CHOA CHU KANG AVENUE 5 INZ RESIDENCE SINGAPORE 688199,688199,17550.3156299964,39550.5960535519,1.37395420297069,103.739420693564
LANDED HOUSING DEVELOPMENT INGGU ROAD,,,,,,,,,,
KEW VALE KEW AVENUE,,,,,,,,,,
BRADDELL HEIGHTS ESTATE COTSWOLD CLOSE,BRADDELL HEIGHTS ESTATE,1,COTSWOLD CLOSE,BRADDELL HEIGHTS ESTATE,1 COTSWOLD CLOSE BRADDELL HEIGHTS ESTATE SINGAPORE 359600,359600,31283.382798478,36498.4287528787,1.34635316759615,103.862821797673
LANDED HOUSING DEVELOPMENT PAYA LEBAR CRESCENT,,,,,,,,,,
LANDED HOUSING DEVELOPMENT JALAN ARIF,,,,,,,,,,
